booking_id,carrier_code,vehicle,vehicle_capacity,total_amount,total_package,total_weight (tons),total_cbm,total_load_proportion_rate,transport_utilization_rate,num_of_pickup_point,pickup_points,last_pickup_point,num_of_destination_point,store_code,total_loading_time (days),pickup_time (days),delivery_time (days),delivery_month
19-TP-AA-19112024-194322,D,51C-558.65,5,274734476,450,5.095377,12.4695165,100,100,1,B,B,1,E,0.04930555556,0.02013888889,0.6465277778,Nov-2024
02-TP-AA-20112024-194390,E,51C-302.42,5,142538620,490,3.060015,7.56042,100,100,1,C,C,1,E,0.03680555555,0.04791666667,0.55625,Jun-2024
60-TP-AA-20062024-157822,C,51D-473.93,9,790436726,1140,8.598765,21.1146075,100,100,2,CB,B,1,F,0.02569444445,0.1013888889,0.2597222222,Jun-2024
19-TP-AA-21062024-157868,D,51C-691.01,5,256586812,410,5.111232,13.1335575,100,100,1,B,B,1,E,0.02222222222,0.02986111111,0.6902777778,Jun-2024
02-TP-AA-20062024-157836,E,51C-919.76,5,277589954,720,2.697345,9.8516355,100,100,2,AC,C,1,E,0.03263888889,0.1131944444,0.6118055556,Jul-2024
02-TP-AA-20062024-157835,E,50H-206.50,5,243104792,540,6.8007975,15.3687555,100,100,1,C,C,1,E,0.04513888888,0.01458333334,0.5729166667,Jul-2024
60-TP-AA-20072024-165410,C,61C-282.28,16,344536637,950,8.035545,22.229151,100,100,2,AC,C,1,F,0.02291666667,0.05694444444,0.9694444444,Jul-2024
60-TP-AA-20082024-172762,C,61E-034.09,9,373504855,720,6.14313,17.0883825,100,100,2,CB,B,1,F,0.02291666668,0.05833333332,0.2118055556,Jul-2024
26-TI-AA-20082024-172727,B,51D-626.22,16,708356909,1590,11.8594035,37.887738,100,100,2,CA,A,1,D,0.07152777778,0.1680555556,2.340972222,Jul-2024
26-TI-AA-20082024-172728,B,51D-610.19,16,518913709,1160,14.399091,37.9315125,100,100,1,B,B,1,D,0.1756944444,0.05138888888,1.748611111,Jul-2024
02-TP-AA-20082024-172668,E,50H-255.25,2.3,128387024,310,1.867341,6.2714715,100,100,1,C,C,1,E,0.02430555555,0.01527777778,0.6631944444,Jul-2024
02-TP-AA-20082024-172665,E,50H-245.07,2.3,66713495,380,1.366995,5.574849,100,100,1,C,C,1,E,0.02916666667,0.02430555555,0.6305555556,Jul-2024
02-TP-AA-20082024-172775,E,51C-538.27,5,67270873,480,5.3045055,9.40191,100,100,1,C,C,1,E,0.02777777778,0.02083333334,0.6125,Jul-2024
02-TP-AA-20082024-172662,E,51D-336.62,2.3,46405062,790,1.82574,8.654793,100,100,1,C,C,1,E,0.01944444444,0.005555555552,0.5951388889,Aug-2024
02-TP-AA-20082024-172664,E,51D-157.63,2.3,103441701,200,3.097815,6.17316,100,100,1,C,C,1,E,0.02569444444,0.02222222222,0.5847222222,Aug-2024
02-TP-AA-20082024-172666,E,51D-339.81,2.3,102555838,150,1.631175,3.5022225,100,100,1,C,C,1,E,0.02569444445,0.01388888888,0.5715277778,Aug-2024
02-TP-AA-20082024-172663,E,51C-720.66,2.3,63092092,110,2.7258,4.4044875,100,100,1,C,C,1,E,0.01180555556,0.01875,0.5652777778,Aug-2024
02-TP-AA-20082024-172776,E,51C-919.76,5,355725007,510,8.6660595,17.2878825,100,100,1,C,C,1,E,0.02986111111,0.03680555556,0.5277777778,Aug-2024
60-TP-AA-20092024-180643,C,61C-282.28,16,424169403,1040,10.3230015,23.7156675,100,100,3,ACB,B,1,F,0.03055555556,0.08958333333,0.2368055555,Aug-2024
26-TI-AA-20092024-180625,B,51D-610.19,16,357743257,730,8.688645,23.0325585,50,100,1,B,B,1,D,0.09722222222,0.04583333334,1.667361111,Aug-2024
02-TP-AA-20092024-180653,E,50H-206.50,5,263505403,510,4.803939,10.488765,100,100,1,C,C,1,E,0.005555555559,0.05,0.6006944444,Aug-2024
02-TP-AA-20092024-180368,E,50H-255.25,2.3,107243063,350,2.19807,9.459366,100,100,1,C,C,1,E,0.02291666666,0.01388888889,0.59375,Aug-2024
02-TP-AA-20092024-180654,E,51C-538.27,5,120394320,300,5.715675,10.298631,100,100,1,C,C,1,E,0.03888888889,0.003472222219,0.5881944444,Aug-2024
02-TP-AA-20092024-180655,E,51C-919.76,5,212864733,540,6.84285,11.378262,100,100,1,C,C,1,E,0.02847222222,0.02986111111,0.55625,Sep-2024
26-TI-AA-20102024-186671,B,50H-308.42,16,473605437,860,10.634232,25.1457255,75,100,1,B,B,1,D,0.1055555556,0.02222222222,1.8125,Sep-2024
19-TP-AA-20102024-186574,D,51D-343.96,2.2,279534233,360,2.33058,6.2598585,100,100,1,B,B,1,E,0.03055555555,0.007638888892,0.8680555556,Sep-2024
19-TP-AA-20102024-186573,D,51D-313.73,2.2,151735728,210,2.397696,6.18597,100,100,1,B,B,1,E,0.01875,0.0173611111,0.8520833333,Sep-2024
60-TP-AA-20112024-194604,C,50H-052.71,9,563693936,1020,7.160937,18.148641,100,83,3,ACB,B,1,F,0.03402777778,0.09166666667,0.20625,Sep-2024
19-TP-AA-20112024-194616,D,51C-691.01,5,329360451,590,5.179083,13.312026,100,100,1,B,B,1,E,0.06805555556,0.00277777778,0.9333333333,Sep-2024
19-TP-AA-20112024-194615,D,51C-558.65,5,237795800,440,5.223456,14.6718705,100,100,1,B,B,1,E,0.02222222222,0.009027777778,0.7770833333,Sep-2024
02-TP-AA-20112024-194618,E,51C-538.27,5,104285156,480,5.03895,9.9728475,100,100,2,AC,C,1,E,0.03611111111,0.01875,0.7,Sep-2024
02-TP-AA-21112024-194857,E,50H-206.50,5,214455342,530,5.619201,11.1563445,100,100,1,C,C,1,E,0.03402777777,0.01736111112,0.61875,Sep-2024
60-TP-AA-21062024-158096,C,51C-853.76,16,299816944,1220,13.030899,23.902536,100,100,1,C,C,1,F,0.04791666667,0.04652777778,0.2284722222,Sep-2024
60-TP-AA-21062024-158098,C,50LD-195.34,5,363524990,550,4.765971,10.829217,100,100,2,CB,B,1,F,0.02916666667,0.05416666665,0.2333333333,Sep-2024
60-TP-AA-21062024-158097,C,50H-052.21,9,348645544,850,7.799442,23.460759,100,100,2,AC,C,1,F,0.02569444444,0.03402777778,1.992361111,Sep-2024
26-TI-AA-21062024-158077,B,51D-610.66,16,834499579,1300,10.7618175,36.0339525,100,100,2,AB,B,1,D,0.1423611111,0.05138888889,1.8,Sep-2024
26-TI-AA-21062024-158078,B,51D-445.73,16,77290599,180,0.732984,3.239124,10,100,1,C,C,1,D,0.01944444444,0.05277777778,1.705555556,Sep-2024
19-TP-AA-21062024-158114,D,61E-005.02,5,243581516,420,5.26638,13.12836,100,100,1,B,B,1,E,0.04375,0.009027777771,0.6326388889,Sep-2024
02-TP-AA-21062024-158020,E,51D-157.63,2.3,10213981,280,0.286335,0.970032,100,100,1,C,C,1,E,0.02222222222,0.01041666666,0.5527777778,Sep-2024
60-TP-AA-21072024-165636,C,50H-052.71,9,298133911,770,7.813449,18.0240585,100,100,2,CB,B,1,F,0.02986111111,0.1180555556,0.2194444444,Oct-2024
26-TI-AA-21072024-165626,B,51D-626.31,16,545385210,1110,12.349764,30.415413,100,100,2,CA,A,1,D,0.07152777777,0.06944444445,0.9930555556,Oct-2024
02-TP-AA-21072024-165577,E,51C-720.66,2.3,17638244,160,2.41668,4.05615,100,100,1,C,C,1,E,0.0125,0.01111111111,0.7048611111,Oct-2024
02-TP-AA-21072024-165641,E,50H-206.50,5,277941623,940,5.5624905,18.3194445,100,100,2,AC,C,1,E,0.03611111111,0.03541666667,0.6145833333,Oct-2024
60-TP-AA-21082024-173106,C,51D-473.93,9,287241677,580,8.704899,15.4567245,100,100,1,C,C,1,F,0.02777777778,0.01666666666,0.1208333333,Oct-2024
60-TP-AA-21082024-173107,C,51C-853.76,16,353213254,1050,8.693874,25.1342805,100,100,1,C,C,1,F,0.02777777777,0.01527777778,0.2548611111,Oct-2024
60-TP-AA-21082024-173108,C,50LD-195.34,5,620161013,850,5.805975,14.459382,100,100,2,AB,B,1,F,0.02430555555,0.03472222223,0.09166666667,Oct-2024
26-TI-AA-21082024-173084,B,78C-030.40,16,571249515,1300,12.5996535,32.0074755,100,100,2,CA,A,1,D,0.09513888889,0.05347222223,1.925,Oct-2024
26-TI-AA-21082024-173085,B,50H-307.93,16,51417672,110,1.198743,2.6587995,10,100,1,B,B,1,D,0.01527777778,0.1111111111,1.730555556,Oct-2024
19-TP-AA-21082024-173117,D,51C-558.65,5,381285306,620,5.4194805,16.5157965,100,100,1,B,B,1,E,0.04444444444,0.008333333339,0.8277777778,Oct-2024
02-TP-AA-22082024-173142,E,51C-302.42,5,71152709,550,0.973161,5.026161,100,100,1,C,C,1,E,0.02499999999,0.01111111111,0.6805555556,Oct-2024
02-TP-AA-22082024-173141,E,51C-919.76,5,177582537,290,5.053125,7.775523,100,100,1,C,C,1,E,0.02708333333,0.03333333333,0.65,Oct-2024
19-TP-AA-21082024-173118,D,51C-691.01,5,233384936,440,4.2851655,13.470744,100,100,1,B,B,1,E,0.04236111111,0.003472222226,0.6215277778,Oct-2024
60-TP-AA-21092024-180729,C,51D-174.22,9,258360673,930,8.036112,17.8751895,100,100,1,C,C,1,F,0.02708333333,0.01180555555,0.1131944444,Oct-2024
02-TP-AA-21092024-180694,E,51D-336.62,2.3,69428210,230,1.038471,4.2549465,100,100,2,AC,C,1,E,0.03055555556,0.03124999999,0.8625,Nov-2024
02-TP-AA-21092024-180734,E,50H-206.50,5,214978200,590,3.9256875,9.891462,100,100,1,C,C,1,E,0.03958333333,0.0006944444467,0.7055555556,Nov-2024
60-TP-AA-21102024-186877,C,61C-282.28,16,299738824,1150,8.8524975,26.5395795,100,100,1,C,C,1,F,0.01597222222,0.009722222225,0.2444444444,Nov-2024
60-TP-AA-21102024-186878,C,61C-282.28,16,978009573,1070,7.97097,22.945083,100,100,1,B,B,1,F,0.025,0.009722222225,0.09166666667,Nov-2024
26-TI-AA-21102024-186858,B,78C-030.40,16,646572703,1200,14.567805,39.5916045,100,100,2,BA,A,1,D,0.1645833333,0.0513888889,1.745138889,Nov-2024
19-TP-AA-21102024-186893,D,51C-558.65,5,547454105,740,5.273835,15.395751,100,100,1,B,B,1,E,0.04027777778,0.03680555555,0.9104166667,Nov-2024
02-TP-AA-21102024-186841,E,51D-340.46,2,99694880,220,1.387071,6.5823765,100,100,1,A,A,1,E,0.009722222218,0.01458333334,0.7743055556,Nov-2024
02-TP-AA-21102024-186891,E,50H-206.50,5,177621835,350,6.19857,11.091381,100,100,1,C,C,1,E,0.02083333333,0.001388888893,0.7555555556,Jun-2024
19-TP-AA-21102024-186894,D,61E-005.02,5,190442448,390,4.90707,20.4805125,100,100,1,B,B,1,E,0.04861111111,0.005555555559,0.7541666667,Jun-2024
02-TP-AA-21102024-186842,E,51D-157.63,2.3,215501842,260,1.1972205,4.1999265,100,100,1,C,C,1,E,0.02361111112,0.003472222219,0.7173611111,Jun-2024
02-TP-AA-21102024-186892,E,51C-919.76,5,211065577,670,4.990083,14.117082,100,100,1,C,C,1,E,0.03472222222,0.01111111111,0.6916666667,Jun-2024
60-TP-AA-21112024-194896,C,51C-847.44,5,0,680,0,0,100,100,1,C,C,1,F,0.02152777778,0.001388888886,0.3263888889,Jun-2024
60-TP-AA-21112024-194895,C,50LD-195.34,5,631008495,680,34.90872,50.34015,100,100,1,C,C,1,F,0.01666666667,0.01736111111,0.3243055556,Jun-2024
60-TP-AA-21112024-194898,C,51C-847.44,5,631008495,680,0,0,100,100,1,C,C,1,F,0.01388888888,0.02152777778,0.09861111111,Jun-2024
60-TP-AA-21112024-194897,C,50LD-195.34,5,0,680,0,0,100,100,1,C,C,1,F,0.02152777778,0.01458333334,0.09652777778,Jun-2024
60-TP-AA-21112024-194899,C,50LD-195.34,5,0,620,0,0,100,100,1,C,C,1,F,0.004166666666,0.002083333333,0.7152777778,Jul-2024
60-TP-AA-21112024-194900,C,51C-847.44,5,0,620,0,0,100,100,1,C,C,1,F,0.01388888889,0.0006944444394,0.7145833333,Jul-2024
26-TI-AA-21112024-194867,B,50H-601.47,16,403464053,560,5.3802315,16.445646,50,100,2,BA,A,1,D,0.03888888888,0.1229166667,1.779166667,Jul-2024
19-TP-BB-21112024-194744,D,51D-343.96,2.2,223688148,210,2.791425,6.4392405,100,100,1,B,B,1,E,0.01944444444,0.01111111112,0.7625,Jul-2024
02-TP-AA-21112024-194909,E,51C-538.27,5,188935850,590,5.313399,12.2434515,100,100,2,AC,C,1,E,0.02847222222,0.03888888889,0.6541666667,Jul-2024
02-TP-AA-21112024-194908,E,50H-206.50,5,255292021,560,5.3382,11.4157995,100,100,1,C,C,1,E,0.02569444444,0.004861111112,0.64375,Jul-2024
60-TP-AA-22062024-158252,C,51C-853.76,16,370094792,900,11.2686315,28.638078,100,100,2,CB,B,1,F,0.03263888889,0.09027777778,1.011111111,Jul-2024
60-TP-AA-22062024-158251,C,71C-085.31,16,444250889,820,11.40342,26.8839165,100,100,1,B,B,1,F,0.01319444444,0.03125,0.8923611111,Jul-2024
60-TP-AA-22072024-165842,C,50LD-195.34,5,323003181,500,6.847071,14.465955,100,100,3,ACB,B,1,F,0.05138888889,0.07222222222,0.8756944444,Jul-2024
26-TI-AA-22072024-165826,B,50H-265.51,16,715179662,1200,13.5236745,34.2036345,100,100,1,B,B,1,D,0.1798611111,0.03402777778,1.750694444,Sep-2024
26-TI-AA-22072024-165827,B,51D-445.73,16,530813235,1060,13.830642,29.510061,70,100,2,AC,C,1,D,0.07083333333,0.1645833333,1.669444444,Sep-2024
19-TP-BB-22072024-165674,D,51D-343.96,2.2,155752771,240,2.122533,6.50433,100,100,1,B,B,1,E,0.02847222222,0.004861111112,0.7715277778,Sep-2024
02-TP-AA-22072024-165852,E,51C-302.42,5,140522102,460,2.322936,12.599853,100,100,2,AC,C,1,E,0.02569444444,0.05416666667,0.6625,Sep-2024
60-TP-AA-22082024-173396,C,61E-034.09,9,308412145,1040,9.821238,17.5252665,100,100,1,C,C,1,F,0.04236111111,0.01111111111,0.1451388889,Sep-2024
60-TP-AA-22082024-173397,C,61E-034.09,9,294243097,660,7.7545545,19.642161,100,100,1,B,B,1,F,0.03402777778,0.006249999999,0.1166666667,Sep-2024
26-TI-AA-22082024-173373,B,51D-610.50,16,585368745,1110,11.746476,40.3552905,100,100,3,CAB,B,1,D,0.07986111111,0.2743055556,1.938194444,Sep-2024
02-TP-AA-22082024-173412,E,51C-919.76,5,200142718,470,4.944135,11.7230085,100,100,1,C,C,1,E,0.04097222222,0.01944444445,0.6368055556,Sep-2024
02-TP-AA-22082024-173320,E,51D-339.81,2,97399304,280,1.724058,5.784849,100,100,2,AC,C,1,E,0.02361111112,0.05,0.6222222222,Sep-2024
60-TP-AA-22092024-180941,C,51D-473.93,9,462517107,510,6.9894615,13.5480975,100,100,2,CB,B,1,F,0.03888888889,0.03680555555,0.1784722222,Oct-2024
26-TI-AA-22092024-180923,B,50H-264.35,16,362791520,670,5.1715545,22.3722765,65,100,1,A,A,1,D,0.02361111112,0.09791666667,1.772222222,Oct-2024
26-TI-AA-22092024-180922,B,50H-263.32,16,689171067,1430,16.633008,38.822574,100,100,2,BC,C,1,D,0.1395833333,0.1069444444,1.743055556,Oct-2024
19-TP-AA-22092024-180946,D,51C-691.01,5,199918992,430,5.251491,12.990159,100,100,1,B,B,1,E,0.05138888889,0.009027777778,0.8381944444,Nov-2024
19-TP-AA-22092024-180945,D,61E-005.02,5,252352530,450,5.1909585,15.814344,100,100,1,B,B,1,E,0.03194444444,0.0201388889,0.8097222222,Nov-2024
19-TP-AA-22092024-180823,D,51D-343.96,2.2,88184042,170,2.58069,6.3995295,100,100,1,B,B,1,E,0.02083333334,0.006944444445,0.7090277778,Nov-2024
60-TP-AA-22102024-187137,C,61H-078.12,9,347975424,860,6.965385,20.082342,100,100,2,CA,A,1,F,0.01736111112,0.06180555555,0.1715277778,Nov-2024
60-TP-AA-22102024-187138,C,50H-052.21,9,548435643,770,7.4860485,18.086985,100,100,1,B,B,1,F,0.02291666667,0.005555555559,0.7729166667,Nov-2024
26-TI-AA-22102024-187115,B,50H-265.18,16,682846351,1560,10.5413385,38.0049705,100,100,2,CA,A,1,D,0.1333333333,0.05416666667,1.736111111,Nov-2024
02-TP-AA-23102024-187185,E,51C-538.27,5,223574117,540,4.461345,7.8960525,100,100,1,C,C,1,E,0.02152777778,0.001388888886,0.6861111111,Nov-2024
60-TP-AA-22112024-195233,C,51D-174.22,9,278331229,710,8.86074,19.602408,100,100,1,C,C,1,F,0.02222222222,0.06666666667,0.2104166667,Nov-2024
60-TP-AA-22112024-195234,C,50LD-194.99,9,366883920,520,4.89405,16.7571495,100,83,2,AB,B,1,F,0.025,0.04236111111,0.08333333333,Nov-2024
26-TI-AA-22112024-195213,B,50H-606.37,16,700403427,1180,13.341363,167.627229,100,100,3,CAB,B,1,D,0.1097222222,0.1847222222,1.73125,Nov-2024
19-TP-BB-22112024-195054,D,51D-541.32,2,123737310,220,1.70982,4.673697,100,100,1,B,B,1,E,0.01666666667,0.02430555555,0.6756944444,Nov-2024
19-TP-AA-22112024-195250,D,51C-558.65,5,173832216,410,5.2848285,13.017459,100,100,1,B,B,1,E,0.025,0.04375,0.6180555556,Nov-2024
02-TP-AA-22112024-195249,E,51C-538.27,5,31194956,360,5.274675,8.818551,100,100,1,C,C,1,E,0.0375,0.0006944444467,0.5979166667,Nov-2024
02-TP-AA-22112024-195248,E,50H-206.50,5,172698200,510,5.181057,11.5446975,100,100,1,C,C,1,E,0.02430555555,0.001388888886,0.5527777778,Jun-2024
02-TP-AA-22112024-195247,E,51C-919.76,5,201908046,630,5.35227,11.11383,100,100,1,C,C,1,E,0.01805555556,0.008333333331,0.5527777778,Jun-2024
TTPP-BB-23062024-158335,A,54x-2539,1.3,35734594,60,0.974085,8.03775,50,100,1,B,B,1,F,0.02222222222,0.01111111111,0.1277777778,Jun-2024
60-TP-AA-23062024-158448,C,51C-853.76,16,401748923,680,10.0485,26.6666295,100,100,1,B,B,1,F,0.01875,0.009027777778,0.8986111111,Jun-2024
60-TP-AA-23062024-158447,C,50H-052.21,9,366206688,900,9.368205,24.448746,100,100,1,C,C,1,F,0.01944444445,0.1673611111,0.8597222222,Jun-2024
TTPP-AA-24062024-158486,A,51C-062.61,1.6,92426046,320,1.479345,5.6747355,100,100,1,C,C,1,F,0.01041666666,0.0006944444467,0.7680555556,Jun-2024
26-TI-AA-23062024-158439,B,51D-614.65,16,566793900,1190,15.604239,37.3972305,100,100,1,B,B,1,D,0.1430555556,0.01041666667,1.916666667,Jun-2024
19-TP-AA-23062024-158461,D,61E-005.02,5,315599246,370,6.68955,16.8609,100,100,1,B,B,1,E,0.02361111112,0.01666666666,1.014583333,Jun-2024
02-TP-AA-23062024-158423,E,51D-157.63,2.3,109659657,230,2.34213,5.22543,100,100,1,C,C,1,E,0.01805555556,0.01527777778,0.9395833333,Jun-2024
19-TP-BB-23062024-158345,D,51D-343.96,2.2,55017200,150,2.405025,4.419366,100,100,1,B,B,1,E,0.0125,0.01319444445,0.8611111111,Jun-2024
02-TP-AA-23062024-158459,E,51C-538.27,5,153585257,390,5.215875,10.53528,100,100,1,C,C,1,E,0.03263888889,0.008333333331,0.8097222222,Jun-2024
02-TP-AA-23062024-158460,E,51C-919.76,5,199486442,610,3.4503,12.6996975,100,100,1,C,C,1,E,0.02291666667,0.02569444444,0.7458333333,Jun-2024
TTPP-BB-23072024-165896,A,51C-062.60,1.5,126465390,170,1.6006305,2.879457,100,100,1,B,B,1,F,0.007638888892,0.009722222225,0.8368055556,Jun-2024
26-TI-AA-23072024-166060,B,50H-257.68,16,437809575,950,9.307095,25.9804965,100,100,2,CB,B,1,D,0.08680555555,0.075,1.86875,Jun-2024
02-TP-AA-23072024-166086,E,51C-538.27,5,149133480,270,5.390385,7.459305,100,100,1,C,C,1,E,0.02361111111,0.01458333334,0.6006944444,Jun-2024
02-TP-AA-23072024-165986,E,51D-157.63,2.3,63995958,300,1.3369125,6.35166,100,100,1,C,C,1,E,0.02222222222,0.02777777777,0.5916666667,Jun-2024
02-TP-AA-23072024-166085,E,51C-302.42,5,117013991,220,5.5125,8.325828,100,100,1,C,C,1,E,0.02361111112,0.02152777778,0.5833333333,Jun-2024
02-TP-AA-23072024-166087,E,51C-919.76,5,195190292,380,5.312223,9.75723,100,100,1,C,C,1,E,0.02430555555,0.009722222225,0.5541666667,Jul-2024
02-TP-AA-23072024-165957,E,51D-336.62,2.3,59846142,190,2.711205,4.797303,100,100,2,AC,C,1,E,0.02222222222,0.05208333334,0.5395833333,Jul-2024
60-TP-AA-23082024-173667,C,71C-085.31,16,497543987,1070,12.791142,27.668403,100,100,2,CB,B,1,F,0.03611111111,0.1,0.8930555556,Jul-2024
19-TP-AA-23082024-173687,D,51C-558.65,5,216363392,410,5.464326,13.1851545,100,100,1,B,B,1,E,0.04861111112,0.01736111111,0.6520833333,Jul-2024
02-TP-AA-23082024-173684,E,51C-919.76,5,78649262,510,5.609415,10.291323,100,100,1,C,C,1,E,0.02986111111,0.01666666667,0.6236111111,Jul-2024
02-TP-AA-23082024-173685,E,51C-302.42,5,137141165,510,5.321589,7.6673835,100,100,1,C,C,1,E,0.04027777778,0.01458333333,0.5986111111,Jul-2024
02-TP-AA-23082024-173686,E,50H-206.50,5,352456897,570,4.94151,11.3173305,100,100,1,C,C,1,E,0.03888888888,0.01805555556,0.4888888889,Jul-2024
60-TP-AA-23092024-181205,C,61C-282.28,16,338047731,1090,10.7751,25.4424135,100,100,1,C,C,1,F,0.01458333334,0.01597222222,0.2701388889,Aug-2024
60-TP-AA-23092024-181206,C,50H-052.71,9,404958203,660,8.467641,20.2767915,100,100,1,B,B,1,F,0.01875,0.01527777778,0.2298611111,Aug-2024
TTPP-AA-24092024-181269,A,51C-600.58,1.45,132236573,210,1.4852775,4.322388,100,100,1,C,C,1,F,0.009027777778,0.0006944444467,0.04652777778,Aug-2024
26-TI-AA-23092024-181188,B,51D-626.35,16,687226870,1500,13.6329375,37.1774865,100,100,2,CA,A,1,D,0.1215277778,0.1402777778,1.763194444,Aug-2024
02-TP-AA-23092024-181092,E,50H-255.25,2.3,131951098,330,1.27218,9.045834,100,100,1,C,C,1,E,0.01666666667,0.01319444444,0.6194444444,Aug-2024
02-TP-AA-23092024-181226,E,51C-919.76,5,237108013,560,5.2139325,14.663397,100,100,1,C,C,1,E,0.04583333334,0.003472222219,0.6048611111,Aug-2024
02-TP-AA-23092024-181225,E,51C-538.27,5,140044590,740,2.59035,12.1213785,100,100,1,C,C,1,E,0.05069444444,0.009027777778,0.5784722222,Aug-2024
60-TP-AA-23102024-187446,C,61C-282.28,16,507090843,1150,10.887471,27.5821035,100,100,2,CB,B,1,F,0.03402777777,0.09583333333,0.2118055556,Sep-2024
26-TI-AA-23102024-187420,B,51D-626.31,16,366167659,720,6.4729035,20.9458095,55,100,2,AC,C,1,D,0.03611111111,0.1020833333,1.700694444,Sep-2024
19-TP-AA-23102024-187456,D,51C-558.65,5,251062691,560,5.341098,14.4528405,100,100,1,B,B,1,E,0.02777777778,0.006249999991,0.76875,Sep-2024
02-TP-AA-23102024-187458,E,51C-919.76,5,115223479,320,5.44425,6.800472,100,100,1,C,C,1,E,0.01319444444,0.0006944444467,0.7361111111,Sep-2024
19-TP-AA-23102024-187455,D,61P-0114,5,407075321,540,5.172405,13.304256,100,100,1,B,B,1,E,0.04930555556,0.01458333333,0.6993055556,Sep-2024
02-TP-AA-23102024-187457,E,51C-302.42,5,273435838,740,3.9709425,16.8256935,100,100,1,C,C,1,E,0.02777777777,0.004166666673,0.6638888889,Sep-2024
02-TP-AA-23102024-187459,E,50H-206.50,5,241830189,550,6.225765,14.4418785,100,100,1,C,C,1,E,0.01875,0.01041666666,0.6263888889,Sep-2024
19-TP-AA-23112024-195448,D,61P-0114,5,197531798,520,5.237001,12.4663035,100,100,1,B,B,1,E,0.02222222222,0.009027777778,0.7680555556,Sep-2024
02-TP-AA-23112024-195450,E,51C-538.27,5,215594468,480,5.095755,12.662748,100,100,2,AC,C,1,E,0.02569444444,0.03680555556,0.7368055556,Sep-2024
02-TP-AA-23112024-195449,E,50H-206.50,5,134194679,720,5.33022,11.8913865,100,100,1,C,C,1,E,0.03333333333,0.02222222222,0.6423611111,Sep-2024
60-TP-AA-24062024-158678,C,51C-853.76,16,580829214,1190,6.7932795,21.1486485,100,100,3,CBA,A,1,F,0.03541666667,0.09236111111,1.053472222,Oct-2024
26-TI-AA-24062024-158658,B,51D-445.71,16,684853291,1200,12.297852,34.4848035,100,100,2,AB,B,1,D,0.1763888889,0.04791666667,3.774305556,Oct-2024
26-TI-AA-24062024-158659,B,50H-257.57,16,195760818,640,5.081853,14.172837,45,100,1,C,C,1,D,0.02708333333,0.06388888889,3.713194444,Oct-2024
19-TP-AA-24062024-158693,D,61P-0114,5,192386485,440,4.991595,18.1900425,100,100,1,B,B,1,E,0.075,0.002777777772,1.065277778,Oct-2024
19-TP-AA-24062024-158695,D,51C-558.65,5,210371869,510,5.201574,17.053995,100,100,1,B,B,1,E,0.05138888889,0.03402777778,0.8611111111,Oct-2024
02-TP-AA-24062024-158691,E,51C-919.76,5,87125277,270,5.47365,9.5708445,100,100,1,C,C,1,E,0.02291666667,0.0111111111,0.8423611111,Oct-2024
02-TP-AA-24062024-158615,E,51D-336.62,2.3,45017076,90,2.3625,3.3075,100,100,1,C,C,1,E,0.007638888892,0.06180555555,0.8270833333,Oct-2024
02-TP-AA-24062024-158613,E,51D-339.81,2.3,107857392,240,1.52565,7.623651,100,100,1,A,A,1,E,0.01527777778,0.01458333334,0.80625,Oct-2024
02-TP-AA-24062024-158636,E,51D-157.63,2.2,114544859,280,2.4824835,4.2408345,100,100,1,C,C,1,E,0.01597222222,0.02083333333,0.8020833333,Oct-2024
02-TP-AA-24062024-158614,E,51C-720.66,2.3,103699407,270,1.0342605,7.1240505,100,100,1,A,A,1,E,0.01458333334,0.001388888886,0.7763888889,Nov-2024
02-TP-AA-24062024-158635,E,50H-255.25,2.2,59872342,90,2.3625,3.548664,100,100,1,C,C,1,E,0.02083333333,0.02916666667,0.7666666667,Nov-2024
19-TP-AA-24062024-158696,D,61E-005.02,5,267744619,480,5.27373,19.057731,100,100,1,B,B,1,E,0.07152777778,0.01527777778,0.7548611111,Nov-2024
02-TP-AA-25062024-158888,E,50H-231.72,2.3,72567179,190,2.5272135,5.2646685,100,100,1,C,C,1,E,0.01111111111,0.06041666667,0.7548611111,Nov-2024
19-TP-AA-24062024-158694,D,51C-691.01,5,185722248,430,5.257938,12.24027,100,100,1,B,B,1,E,0.03680555556,0.002777777772,0.7395833333,Nov-2024
02-TP-AA-24062024-158616,E,50H-245.07,2.3,74611027,130,2.479995,3.5214585,100,100,1,C,C,1,E,0.01944444445,0.0625,0.7347222222,Nov-2024
02-TP-AA-24062024-158692,E,50H-206.50,5,198522298,440,5.4936,9.8893515,100,100,1,C,C,1,E,0.02361111112,0.06805555554,0.70625,Nov-2024
60-TP-AA-24072024-166357,C,50H-052.21,9,326510640,530,6.3952245,16.392894,100,100,2,AC,C,1,F,0.01597222222,0.06805555556,0.2513888889,Nov-2024
TTPP-AA-25072024-166387,A,51C-062.61,1.6,46185121,170,1.686405,2.6720085,100,100,1,C,C,1,F,0.005555555559,0.004861111112,0.1,Nov-2024
60-TP-AA-24072024-166356,C,61C-282.28,16,323982064,880,11.94438,29.049531,100,100,1,C,C,1,F,0.006249999999,0.02013888889,0.8597222222,Nov-2024
60-TP-AA-24072024-166358,C,50H-052.21,9,485882450,810,7.153713,19.2280725,100,100,1,B,B,1,F,0.03472222223,0.0125,0.07777777778,Nov-2024
